productTitle,originalPrice,price,sold,tagText,price_clean,original_price_clean,has_discount,discount_pct,free_shipping,category,title_length,title_word_count,price_tier,category_encoded,price_tier_encoded,log_price
1 Stainless Steel Shoe Rack 3-Layer Tower Storage Shelf Entryway Shoes Organizer Metal Stackable Cabinet Closets Shoe Holder,$8.65,$7.15,41,Free shipping,7.15,8.65,True,17.341040462427745,1,Cabinet,124,18,Budget (<$50),1,0,2.0980179272527715
"WLIVE 4 Drawers Dresser and 16 Drawers Dresser Set, Dresser for Bedroom, Closet, Hallway, Storage Organizer Unit,",,$112.26,2,Free shipping,112.26,,False,0.0,1,Bed,113,17,Mid-Range ($50-150),0,1,4.729686060685659
Chest of Drawers With Fabric Bins Make Up Table Dresser for Bedroom Wooden Top for TV Up to 45 Inch Vanity Desk Entryway Nursery,,$51.43,6,Free shipping,51.43,,False,0.0,1,Table,128,24,Mid-Range ($50-150),9,1,3.9594789465844413
Smart Bedside Table with Wireless USB Charging LED Ultra Narrow Smart Bedside Table Narrow Smart Nightstands,$108.02,$60.56,5,Free shipping,60.56,108.02,True,43.93630809109424,1,Table,108,16,Mid-Range ($50-150),9,1,4.120012308970678
"Velvet Dining Chairs Set of 4, Modern with Golden Metal Legs, Woven Upholstered Dining Chairs for Dining",,$221.3,6,Free shipping,221.3,,False,0.0,1,Chair,104,17,Premium ($150-300),2,2,5.404027820970151
"5-piece dining table set for 4 people, with chairs, glass countertop, small space, silver color",,$106.63,8,Free shipping,106.63,,False,0.0,1,Chair,95,15,Mid-Range ($50-150),2,1,4.678699419276207
"LANTEFUL 10 Tier Shoe Storage Cabinet with Door, Portable Narrow Organizer Rack for 20 Pairs, White Plastic with Hooks for Entry",,$38.71,2,Free shipping,38.71,,False,0.0,1,Table,128,21,Budget (<$50),9,0,3.6816030451431603
Bay Window Dressing Table Simple Bedroom Makeup Table Small Unit Type Minimalist and Modern Small Dressing Table,$46.45,$20.04,4,Free shipping,20.04,46.45,True,56.85683530678149,1,Table,112,17,Budget (<$50),9,0,3.046425387869509
Clouds Tea Table House Lonely Wind Nordic Home Living Room Small Apartment Shaped Table Cream Simple Modern Tea Table,,$293.95,15,Free shipping,293.95,,False,0.0,1,Table,117,19,Premium ($150-300),9,2,5.686805850449084
L Shaped Gaming Desk with Hutch & Shelves 47'' Gaming Computer Desk with LED Lights & Power Strips Reversible PC Gaming Desk,,$178.31,1,Free shipping,178.31,,False,0.0,1,Desk,124,22,Premium ($150-300),3,2,5.1891161515042725
"Outdoor Table and Chairs Set,All-Weather for Backyard, Outdoor Table and Chairs Set",$473.78,$279.77,4,Free shipping,279.77,473.78,True,40.9493857908734,1,Chair,83,12,Premium ($150-300),2,2,5.637535828837275
"Double Egg Chair with Stand,700lbs Capacity Rattan Wicker Swing with UV Resistant Cushion and Pillow, 2 Person Egg Swing Chair",,$213.86,2,Free shipping,213.86,,False,0.0,1,Chair,126,20,Premium ($150-300),2,2,5.369986653238397
1pc Sequin Inflatable Sofa Colorfull Sequin Lazy Sofa Bean Bag Chair Lounger Living Room Bedroom Office Lounge Chair Lounger,$10.75,$0.99,26,Free shipping,0.99,10.75,True,90.79069767441861,1,Chair,124,19,Budget (<$50),2,0,0.688134638736401
No Need To Install Wardrobe Household Bedroom Folding Simple Cloth Wardrobe Steel Frame Storage Cabinet Wardrobe Rental Room,$98.72,$47.31,5,Free shipping,47.31,98.72,True,52.07658022690437,1,Bed,124,18,Budget (<$50),0,0,3.8776385785663154
"MUMUCC Multifunctional Laptop Desk With Cushion and Filled with Foam Particles, Small Pillow Table, Hard Mouse Pad Large",$21.64,$6.55,600,Free shipping,6.55,21.64,True,69.73197781885398,1,Table,120,18,Budget (<$50),9,0,2.0215475632609334
"67 Inch Large Capacity Portable Closet Wardrobe with Non-Woven Fabric Cover, 4 Hanging Rods, 8 Shelves - Black Clothes Storage",$72.76,$42.16,17,Free shipping,42.16,72.76,True,42.05607476635515,1,Table,126,20,Budget (<$50),9,0,3.764914140389934
"Vanity Desk with LED Lighted Mirror & Power Outlet & 4 Drawers, Dressing Makeup Table Set with Storage Stool, White",,$121.75,17,Free shipping,121.75,,False,0.0,1,Table,115,20,Mid-Range ($50-150),9,1,4.81014976667463
Household Pulley Low Stool Multi-functional Children Walking Round Stool 360 Degree Rotation With Universal Wheel Home Soft Seat,$14.85,$8.85,46,Free shipping,8.85,14.85,True,40.4040404040404,1,Stool,128,18,Budget (<$50),8,0,2.2874714551839976
"Nightstand with Charging Station and LED Lights, Bed Side Tables Set of 2, End Tables with Drawer",,$68.02,12,Free shipping,68.02,,False,0.0,1,Table,97,17,Mid-Range ($50-150),9,1,4.234396317669857
"Bar Table and Chair Set for 5 Piec, Counter Height Pub Table and 4 PU Soft Stools with Backrest, Dining Table Set",$218.4,$125.04,1,Free shipping,125.04,218.4,True,42.747252747252745,1,Chair,113,22,Mid-Range ($50-150),2,1,4.836599316889074
"Large Modern Dining Table for 6-8 People, Rectangular Kitchen Table with Faux Marble Top, Gold Geometric Metal Legs, 70.3 in",,$142.66,0,Free shipping,142.66,,False,0.0,1,Table,124,20,Mid-Range ($50-150),9,1,4.967449396646655
Multifunctional Movable Small Coffee Table Home Balcony Leisure Tables Chairs Living Room Sofa Side Table Side Cabinet,,$6.4,18,+Shipping: $80.21,6.4,,False,0.0,0,Chair,118,17,Budget (<$50),2,0,2.0014800002101243
OMGD Wind Coffee Table Living Room New Small House Cream Wind Light Luxury Table Senior Sense Sofa Side Table Practical News,,$104.24,2,+Shipping: $255.93,104.24,,False,0.0,0,Table,124,21,Mid-Range ($50-150),9,1,4.656243456172092
Office Comfort Footrest Under Desk Non-Skid Relieve Foot Pedal Foot Office Footrests Fatigue 2023 T9R9,$11.15,$5.15,60,Free shipping,5.15,11.15,True,53.81165919282511,1,Desk,102,15,Budget (<$50),3,0,1.8164520818184267
Furinno Jaya Simple Design Oval Coffee Table with Bin for Living Room,,$48.42,8,Free shipping,48.42,,False,0.0,1,Table,69,12,Budget (<$50),9,0,3.900355200560464
"Convertible Sectional Sofa, 4 Seat Sofas Set for Living Room U-Shaped Modern Fabric Modular Sofa Sleeper with Double Chaise",,$442.39,3,Free shipping,442.39,,False,0.0,1,Sofa,123,19,Luxury ($300+),7,3,6.094449743928339
"Black Night Stand with LED Lights&Charging Station, End Bedside Table with 3 Drawers, USB Ports and Outlets for Bedroom Living",,$51.02,8,Free shipping,51.02,,False,0.0,1,Table,126,20,Mid-Range ($50-150),9,1,3.9516282600205055
Double door folding simple cloth wardrobe thickened and thickened 19mm steel pipe single person storage wardrobe,$54.65,$52.15,0,Free shipping,52.15,54.65,True,4.574565416285453,1,Wardrobe,112,16,Mid-Range ($50-150),10,1,3.973118104787957
Card Folding Stool Portable Outdoor Camping and Fishing Multi Functional Handheld Basket Folding Stool Portable Stool,$5.53,$0.99,41,Free shipping,0.99,5.53,True,82.09764918625679,1,Table,117,16,Budget (<$50),9,0,0.688134638736401
Nordic Vanity Chair Girls Comfortable Bedroom Living Room Make Up Manicure Chairs Computer Chair Home Office Seat Adult,,$30.77,28,+Shipping: $72.12,30.77,,False,0.0,0,Chair,119,18,Budget (<$50),2,0,3.4585224482814247
"Dressing table, wooden dressing table with 5 layers of drawers,suitable for large capacity cabinets in bedrooms and living rooms",,$148.26,2,Free shipping,148.26,,False,0.0,1,Table,128,19,Mid-Range ($50-150),9,1,5.005689751703241
1/12 Scale mini house Miniature Round Wooden Coffee Table (White),$3.86,$0.99,23,Free shipping,0.99,3.86,True,74.35233160621763,1,Table,65,10,Budget (<$50),9,0,0.688134638736401
"IRONCK Vanity Makeup Desk Set with LED Lighted Mirror & Power Outlet, 7 Drawers Bedroom Vanities Table with Stool,Black",,$242.37,0,Free shipping,242.37,,False,0.0,1,Table,119,19,Premium ($150-300),9,2,5.494582919054
YITAHOME Nightstand with 2 Drawers End Bedside Bed Table with Storage Modern with Metal Frame for Small Space Living Room US,,$52.99,6,Free shipping,52.99,,False,0.0,1,Table,124,21,Mid-Range ($50-150),9,1,3.9887988442301956
"Full Size Metal Bed Frame, Button Tufted Headboard, Heavy Duty Platform Bed Frame, Thickened Metal Steel Slat Support",,$147.53,8,Free shipping,147.53,,False,0.0,1,Bed,117,18,Mid-Range ($50-150),0,1,5.0007869580414415
"ROJASOP 10 Tier Shoe Rack with Covers,Large Capacity Stackable Tall Shoe Shelf Storage to 50-55 Pairs Shoes and Boots Sturdy",,$40.48,6,Free shipping,40.48,,False,0.0,1,Shelf,124,20,Budget (<$50),6,0,3.7252113833613265
Household Installation Simple Multi-functional Shoes and Hats One-piece Floor Dust-proof Multi-layer Storage Coat Rack,,$8.86,7,+Shipping: $66.53,8.86,,False,0.0,0,Other,118,14,Budget (<$50),5,0,2.288486168614544
trolley organizer Storage cabinet for multiple purpose bedroom plastic nightstand drawers Dressing table Living room cabinet,,$116.47,35,Free shipping,116.47,,False,0.0,1,Table,124,16,Mid-Range ($50-150),9,1,4.766182981835795
"Foot Stool, Modern Accent Step Stool Seat with Solid Wood Legs Velvet, Small Foot Stool Ottoman",,$21.57,3,Free shipping,21.57,,False,0.0,1,Stool,95,16,Budget (<$50),8,0,3.1166215908294443
Mobile adjustable laptop desk portable computer rack,,$23.48,7,Free shipping,23.48,,False,0.0,1,Table,52,7,Budget (<$50),9,0,3.1978564576441255
"Dining Room Sets, Fabric Table Chair, Set of 2, Light Beige, Natural Oak, Table Table Set 8 Chairs, Dining Room Set",,$131.6,3,Free shipping,131.6,,False,0.0,1,Chair,115,21,Mid-Range ($50-150),2,1,4.887337077751762
Stackable Shoe Rack Multi-Layer Installation-Free 3-4 Tier Household Multifunctional Space Saving X-Shaped Shoe Rack,$53.97,$24.64,1,Free shipping,24.64,53.97,True,54.345006485084305,1,Other,116,14,Budget (<$50),5,0,3.2441536320524693
"3 in 1 Sleeper Sofa Couch Bed with USB & Type C Port, 52"" Small Modern Convertible Tufted Velvet Loveseat Sofa w/Pull Out Bed",,$365.2,3,Free shipping,365.2,,False,0.0,1,Sofa,125,24,Luxury ($300+),7,3,5.90317963224041
"Nightstand, Modern Bedside End Table Set of 2, Night Stand with Drawer and Storage Shelf for Living Room Bedroom",,$55.63,28,Free shipping,55.63,,False,0.0,1,Table,112,19,Mid-Range ($50-150),9,1,4.036538880125714
"Dowinx Big and Tall Gaming Chair with Footrest, High Back Ergonomic Office Chair with Comfortable Headrest and Lumbar Support",,$159.45,3,Free shipping,159.45,,False,0.0,1,Chair,125,19,Premium ($150-300),2,2,5.077982367555866
"Diwnnue Vanity Desk with LED Lighted Mirror, Makeup Vanity Table Set with 6 Drawers, 3 Color Lighting Modes Brightness Adjustabl",,$192.15,1,Free shipping,192.15,,False,0.0,1,Table,128,20,Premium ($150-300),9,2,5.26346708911229
"Rattan Cabinet Sideboard Buffet Cabinet, with Handmade Natural Rattan Doors, Cabinet with Adjustable Shelve, Sideboard Cabient",,$175.1,1,Free shipping,175.1,,False,0.0,1,Table,126,16,Premium ($150-300),9,2,5.171052015502161
"Simplicity Coffee Table Bedside Storage Rack , Mini Sofa Side Table, Home Living Room Side Table Corner Table",$30.19,$27.69,5,Free shipping,27.69,30.19,True,8.280887711162636,1,Table,109,18,Budget (<$50),9,0,3.3565486299932736
"Upholstered platform bed frame with adjustable headboard, plank support, noiseless, no box spring, easy assembly",,$107.67,6,Free shipping,107.67,,False,0.0,1,Table,112,15,Mid-Range ($50-150),9,1,4.68831576707476
2 Pack Nightstand End Table Side Table with 2 Hand Made Rattan Decorated Drawers Wood Accent Table with Storage for Bedroom,,$117.21,4,Free shipping,117.21,,False,0.0,1,Table,123,21,Mid-Range ($50-150),9,1,4.772462703762286
"L Shaped Gaming Desk with LED Lights & Power Outlets, Reversible Computer Desk with Shelves & Drawer, Corner Desk Home",,$103.99,11,Free shipping,103.99,,False,0.0,1,Desk,118,20,Mid-Range ($50-150),3,1,4.65386510752685
"Armoir, 32""W x 35""H x 20""D White Wardrobe Closet & Cabinet - Functional Clothes Storage with Hanging Rail, Armoire Wardrobe",,$146.37,1,Free shipping,146.37,,False,0.0,1,Cabinet,123,20,Mid-Range ($50-150),1,1,4.992946431225172
Wardrobe Household Bedroom Simple Assembly Dust-proof Wardrobe for Rental Use Thickened Storage Wardrobe Organizing Rack,,$69.58,8,Free shipping,69.58,,False,0.0,1,Bed,120,15,Mid-Range ($50-150),0,1,4.256746818247124
Pooping Stool for Adults Bathroom Posture Toilet Foot Step Footstool,$13.86,$7.86,10,Free shipping,7.86,13.86,True,43.290043290043286,1,Stool,68,10,Budget (<$50),8,0,2.1815467646169897
"Dresser for Bedroom with 12 Drawers Dressers for Pink Chest of Drawers with Wood Top, Metal Frame, Tall Dressers for Living Room",,$94.49,10,Free shipping,94.49,,False,0.0,1,Bed,128,22,Mid-Range ($50-150),0,1,4.559021529962111
1:12 Wood Trim Mini Vintage Night Table Mini Wood Retro Bedside Table Mini House Adornment Cabinet Model Bedroom Decoration,$3.63,$3.63,12,Free shipping,3.63,3.63,True,0.0,1,Table,123,19,Budget (<$50),9,0,1.5325568680981427
Under Feet Stool Chair Under Desk Footrest Foot Resting Stool With Rollers Massage Foot Stool For Home Office Toilet Footstool,$9.78,$3.78,48,Free shipping,3.78,9.78,True,61.34969325153374,1,Chair,126,20,Budget (<$50),2,0,1.5644405465033646
3-Seat Swing Seat and Ceiling Cover Garden Swing Hammock Tent Waterproof UV Protection Courtyard Swing Cover (not include swing),$25.95,$19.95,10,Free shipping,19.95,25.95,True,23.121387283236995,1,Other,128,19,Budget (<$50),5,0,3.0421386463681466
Porch Swing Awning Replacement Waterproof Swing Canopy Garden Outdoor Hammock Swing Awning,$13.77,$7.77,2,Free shipping,7.77,13.77,True,43.57298474945534,1,Other,90,12,Budget (<$50),5,0,2.1713368063840917
"Dining Table Set for 4, Bar Tables and Chair Sets Faux Marble Counter Height Dining Tables Set with 4 PU Upholstered Stool Table",$265.2,$157.62,1,Free shipping,157.62,265.2,True,40.5656108597285,1,Chair,128,23,Premium ($150-300),2,2,5.066511404655174
"Furinno Jensen Corner Stand with Fireplace for TV up to 55 Inches, 55-Inch, Solid White",,$137.58,5,Free shipping,137.58,,False,0.0,1,Other,87,15,Mid-Range ($50-150),5,1,4.931447776199235
"Nightstands Set of 2, Small Night Stands with Charging Station, End Side Tables with USB Ports & Outlets, Slim Bedside Table",,$61.01,21,Free shipping,61.01,,False,0.0,1,Table,124,21,Mid-Range ($50-150),9,1,4.127295662361787
Adjustable Laptop Desks Widen Computer Table with Wheels Mobile Storage Desk Simple Study Table Desktop Household Reading Desk,$64.65,$28.91,30,Free shipping,28.91,64.65,True,55.28228924980666,1,Table,126,18,Budget (<$50),9,0,3.3981928726418564
"Bamboo Nightstand Bedside Table, Modern Wood Side Table with Storage, Small End Table for Bedroom with Drawer and Open Shelf",,$19.94,6,+Shipping: $142.23,19.94,,False,0.0,0,Table,124,20,Budget (<$50),9,0,3.041661205442391
Acrylic Drink Table Clear Small Round End Table For Drinks Modern Living Room Side Table For Drinks Snacks Phones Coffee Drink,$37.19,$37.19,111,Free shipping,37.19,37.19,True,0.0,1,Table,126,21,Budget (<$50),9,0,3.6425737012374246
Computer Armchair Girlfriend Computer Gaming Chair Pink Gaming Chair With Footrest Sister Wife and Love (Pink) Desk Gamer Office,,$95.45,38,Free shipping,95.45,,False,0.0,1,Chair,128,19,Mid-Range ($50-150),2,1,4.569024739351738
"Capacity Portable Closet Wardrobe with Non-Woven Fabric Cover, Hanging Rods, Shelves - Black Clothes Storage Organizer",$67.96,$26.62,1,Free shipping,26.62,67.96,True,60.82989994114184,1,Table,118,16,Budget (<$50),9,0,3.318540147981146
"Large Wardrobe Armoire Closet with 3 Doors, Freestanding Wardrobe Cabinet for Hanging Clothes, Bedroom Armoire Dresser Wardrobe",,$276.65,2,Free shipping,276.65,,False,0.0,1,Bed,127,17,Premium ($150-300),0,2,5.626361327687616
"Metal Wardrobe Cabinets with Lock, Clothing Locker Storage Cabinets for Home Room, Fire Department, School, Employee, Gym",$281.6,$148.88,15,Free shipping,148.88,281.6,True,47.13068181818183,1,Cabinet,121,17,Mid-Range ($50-150),1,1,5.009834973925487
"TV Stand with LED Ambient Lights, Modern TV Stand with Open Shelf Storage Cabinet for 62 Inch TV, Brown TV Stand",,$91.73,2,Free shipping,91.73,,False,0.0,1,Cabinet,112,21,Mid-Range ($50-150),1,1,4.529692044812134
Garden Wearable Stool Lightweight Bench Chair Seat Round Stool Outdoor Fishing Chair for Outside Gardening Planting Fishing Farm,$10.28,$4.28,37,Free shipping,4.28,10.28,True,58.365758754863805,1,Chair,128,18,Budget (<$50),2,0,1.66392609771817
"Upholstered Smart LED Bed Frame with Adjustable Elegant Flower Headboard, Wooden Slatted Support, Full Size Platform Bed Frame",,$216.64,10,Free shipping,216.64,,False,0.0,1,Table,126,18,Premium ($150-300),9,2,5.382842321617725
Girls Cute Bedroom Stool Nordic Ins Net Red Anchor Makeup Chair Dressing Chair Home Back Dining Chair,,$59.1,41,+Shipping: $23.29,59.1,,False,0.0,0,Chair,101,17,Mid-Range ($50-150),2,1,4.096009841541162
"Large Dresser Set with Illuminated Mirror and Charging Station, Make-up Dresser, Dresser with Upholstered Stool,",,$159.25,8,Free shipping,159.25,,False,0.0,1,Dresser,112,15,Premium ($150-300),4,2,5.076735095800779
"Large Modern Dining Table for 6-8 People, Rectangular Kitchen Table with Faux Marble Top, Gold Geometric Metal Legs, 70.3 in",,$182.76,8,Free shipping,182.76,,False,0.0,1,Table,124,20,Premium ($150-300),9,2,5.213630558380843
Office Home Leg Up Relaxing Cushion Pillow Soft Footrest Foot Rest Pillow PVC Inflatable,$3.75,$3.75,33,Free shipping,3.75,3.75,True,0.0,1,Table,88,14,Budget (<$50),9,0,1.55814461804655
Foot Rest Under Desk Foot Rest Massage Pad Ergonomic Footrest Stool for Home Office Bathroom Travel K0R1,$11.76,$5.76,11,Free shipping,5.76,11.76,True,51.02040816326531,1,Desk,104,17,Budget (<$50),3,0,1.9110228900548727
Computer Chair Gaming Office Chair Grey Tilt and Lock Mesh Swivel Rolling Height Adjustable Desk Gamer Armchair Chairs Ergonomic,,$56.31,13,Free shipping,56.31,,False,0.0,1,Chair,128,19,Mid-Range ($50-150),2,1,4.048475128563646
"43 Inches Folding Storage Ottoman Bench, Velvet Ottoman with Footrest for Living Room, Long Shoes Bench, (Pink)",,$44.62,5,Free shipping,44.62,,False,0.0,1,Other,111,17,Budget (<$50),5,0,3.820346216856242
"Bedstead Headboard with 2 Layers of Storage, Metal Platform Bed Frame with 4 Storage Drawers, Built-in Charging Station and LED",,$164.62,18,Free shipping,164.62,,False,0.0,1,Bed,127,20,Premium ($150-300),0,2,5.109696007605554
Bunk Bed Twin Over Full Sturdy Steel Metal Bed Frame with Flat Ladder and Guardrail for Children/Teens/Adults Black,$406.59,$239.45,2,Free shipping,239.45,406.59,True,41.1077498216877,1,Bed,115,18,Premium ($150-300),0,2,5.482512167723671
Massage Foot Stool Ergonomic Footrest Stool Under Desk Footstool Adjustable With Rollers Massage Leg Rest Household Leisure,,$6.87,1,+Shipping: $28.9,6.87,,False,0.0,0,Table,123,17,Budget (<$50),9,0,2.063058062429312
69 Inch Portable Clothes Closet Non-Woven Fabric Wardrobe Sturdy Double Rod Clothes Storage Organizer Quick And Easy To Assemble,,$35.46,19,Free shipping,35.46,,False,0.0,1,Table,128,19,Budget (<$50),9,0,3.596215769250517
Transparent Folding Table Acrylic Portable Sofas Side Table North Europe Style Simple Design Sturdy And Stable Acrylic Tables,$74.6,$41.83,39,Free shipping,41.83,74.6,True,43.92761394101877,1,Table,125,18,Budget (<$50),9,0,3.7572387916272794
"HOMIDEC Shoe Rack, 6 Tier Shoe Storage Cabinet 24 Pair Plastic Shoe Shelves Organizer for Closet Hallway Bedroom Entryway",$80.77,$37.89,2,Free shipping,37.89,80.77,True,53.08901819982667,1,Bed,121,19,Budget (<$50),0,0,3.660737148167656
"45.5"" Dining Table Set for 4, Kitchen Table Set with 2 Benches, Dining Room Table Set with Metal Frame & MDF Board",,$100.03,8,Free shipping,100.03,,False,0.0,1,Table,114,22,Mid-Range ($50-150),9,1,4.615417502439641
"Foldable Bed Tray, Lap Desk with Fold-Up Legs, Freestanding Portable Table for Laptop, Tablet, Reading, Black",$26.63,$12.64,20,Free shipping,12.64,26.63,True,52.534735260983844,1,Table,109,16,Budget (<$50),9,0,2.613006652415316
